country_code,country,region,year,new_cars_total,new_cars_bev,new_cars_phev,ev_share,ev_phev_share,ev_level,gdp_per_capita_pps,median_disposable_income,aic_per_capita_pps,population,fuel_price,electricity_price,environmental_expenditure,bev_per_100k,gdp_change_pct,ev_share_change_pp
HR,Croatia,Южная Европа,2015,34820.0,80.0,,0.22975301550832855,,до 1%,17084.7,8253.0,11850.9,4180915.0,1.2594518367346939,0.13145,0.8,1.9134567433205412,,
HR,Croatia,Южная Европа,2016,43015.0,66.0,,0.15343484830872953,,до 1%,17960.8,8985.0,12267.4,4131115.0,1.1834938,0.1321,0.9,1.5976316321380548,5.127980005501986,-0.07631816719959902
HR,Croatia,Южная Европа,2017,50412.0,55.0,,0.10910100769658018,,до 1%,19169.3,9444.0,13015.9,4078769.0,1.2665072,0.1216,0.8,1.3484460630155815,6.728542158478468,-0.044333840612149344
HR,Croatia,Южная Европа,2018,59856.0,182.0,,0.3040630847367014,,до 1%,20216.2,9870.0,13705.5,4014341.0,1.3556758,0.1316,0.9,4.533745389342858,5.461336616360546,0.19496207704012122
HR,Croatia,Южная Европа,2019,62975.0,279.0,,0.4430329495831679,,до 1%,21518.8,10734.0,14594.1,3968676.0,1.3405481632653062,0.13224999999999998,0.9,7.03005233987355,6.443347414449785,0.1389698648464665
HR,Croatia,Южная Европа,2020,36047.0,639.0,143.0,1.772685660387827,2.169389963103726,1-5%,20213.9,11090.0,14484.6,3933511.0,1.2038003999999998,0.13040000000000002,0.9,16.245028932167724,-6.063999851292811,1.329652710804659
HR,Croatia,Южная Европа,2021,35246.0,1121.0,,3.180502752085343,,1-5%,23588.3,11385.0,16491.0,3893026.0,1.4069765306122448,0.13019999999999998,0.9,28.795081255558017,16.693463408842412,1.4078170916975161
HR,Croatia,Южная Европа,2022,37044.0,1062.0,689.0,2.866861030126336,4.7268113594644205,1-5%,26007.8,12277.0,18210.2,3862305.0,1.6045325490196078,0.14165,0.8,27.496533805590186,10.257203783231517,-0.31364172195900686
HR,Croatia,Южная Европа,2023,43866.0,1125.0,783.0,2.5646286417726714,4.3496101764464505,1-5%,29847.3,13438.0,20127.2,3850894.0,1.4909940384615386,0.148,0.9,29.213995503381813,14.762878828659098,-0.30223238835366484
HR,Croatia,Южная Европа,2024,47806.0,882.0,350.0,1.8449566999958165,2.577082374597331,1-5%,31053.1,16277.0,21539.9,3861967.0,1.5362641509433963,0.14775,1.2,22.838102966700646,4.039896406040078,-0.7196719417768549
HU,Hungary,Восточная Европа,2015,77414.0,116.0,,0.14984369752241197,,до 1%,19369.1,7919.0,11306.4,9815858.0,1.1580304081632653,0.1136,1.2,1.181761186846835,,
HU,Hungary,Восточная Европа,2016,96735.0,176.0,,0.181940352509433,,до 1%,19574.4,8267.0,11637.7,9779652.0,1.0690575999999998,0.11195,0.5,1.7996550388500532,1.059935670733303,0.03209665498702102
HU,Hungary,Восточная Европа,2017,116305.0,749.0,,0.6439963888052964,,до 1%,20419.5,8332.0,12215.7,9739857.0,1.1473538,0.11295,0.7,7.690051301574551,4.317373712604211,0.46205603629586345
HU,Hungary,Восточная Европа,2018,136755.0,1300.0,,0.9506050967057877,,до 1%,21875.5,8603.0,12790.8,9713655.0,1.1972828,0.11205,0.6,13.383221866537363,7.130439041112657,0.30660870790049133
HU,Hungary,Восточная Европа,2019,158167.0,1834.0,,1.1595339103605682,,1-5%,23171.4,9344.0,13462.2,9700272.0,1.1715461224489796,0.11085,0.7,18.90668632797101,5.923978880482728,0.20892881365478044
HU,Hungary,Восточная Европа,2020,128196.0,3047.0,2996.0,2.376829230241193,4.713875627944709,1-5%,22731.5,9056.0,13491.7,9689376.0,1.022405,0.10200000000000001,0.8,31.446813499651576,-1.89846103386071,1.217295319880625
HU,Hungary,Восточная Европа,2021,122080.0,4313.0,4236.0,3.532929226736566,7.00278505897772,1-5%,24805.4,9960.0,14461.8,9651461.0,1.2363522448979594,0.10065,0.7,44.68753487166347,9.123463035875323,1.156099996495373
HU,Hungary,Восточная Европа,2022,111631.0,4707.0,4876.0,4.216570665854467,8.584532970232283,1-5%,27305.6,10620.0,16292.2,9610403.0,1.289545882352941,0.1016,0.6,48.97817500473185,10.079256935989722,0.6836414391179004
HU,Hungary,Восточная Европа,2023,107860.0,5807.0,5542.0,5.383830891896904,10.521972927869461,5-15%,28968.6,10913.0,16880.1,9599744.0,1.5836482692307694,0.11445,0.6,60.491196431904854,6.090325793976326,1.167260226042437
HU,Hungary,Восточная Европа,2024,121674.0,8569.0,5695.0,7.042589213800812,11.723129016881174,5-15%,30445.5,11199.0,18552.9,9584627.0,1.533441165446103,0.1063,0.4,89.40358346756739,5.0982788260392375,1.6587583219039086
IE,Ireland,Северная Европа,2015,129959.0,494.0,,0.38011988396340385,,до 1%,51462.7,17656.0,20468.9,4677627.0,1.369,0.244,0.4,10.560910478753437,,
IE,Ireland,Северная Европа,2016,149763.0,402.0,,0.26842411009394845,,до 1%,50754.0,18397.0,20883.2,4726286.0,1.283018,0.2329,0.4,8.505621538772727,-1.377113909686034,-0.1116957738694554
IE,Ireland,Северная Европа,2017,133579.0,631.0,330.0,0.472379640512356,0.7194244604316546,до 1%,55280.2,18198.0,21366.7,4799157.0,1.3638,0.23299999999999998,0.3,13.148142475855655,8.917917799582288,0.20395553041840753
IE,Ireland,Северная Европа,2018,128549.0,1252.0,747.0,0.9739476775393041,1.5550490474449432,до 1%,58626.5,19464.0,22316.0,4855733.0,1.4378,0.2454,0.3,25.78395476028027,6.053342788195426,0.5015680370269482
IE,Ireland,Северная Европа,2019,126104.0,3665.0,1451.0,2.9063312821163483,4.0569688511070225,1-5%,59944.4,19692.0,22173.1,4940311.0,1.4032102040816328,0.24845,0.4,74.18561301100274,2.2479595404808483,1.9323836045770442
IE,Ireland,Северная Европа,2020,92393.0,4075.0,2516.0,4.410507289513275,7.133657311701103,1-5%,62296.2,19720.0,20727.3,5012600.0,1.2910339999999998,0.25125,0.4,81.29513625663328,3.9233022600943412,1.5041760073969264
IE,Ireland,Северная Европа,2021,108615.0,9199.0,7969.0,8.46936426828707,15.806288265893293,5-15%,74720.4,20551.0,23488.2,5066893.0,1.5149940816326533,0.27645,0.3,181.5511004475524,19.94375258844039,4.058856978773795
IE,Ireland,Северная Европа,2022,107620.0,15872.0,7835.0,14.748188069132132,22.02843337669578,5-15%,86108.3,20904.0,27050.1,5154277.0,1.8506117647058822,0.27745,0.3,307.93843637041624,15.240683936381515,6.278823800845062
IE,Ireland,Северная Европа,2023,125530.0,23181.0,10485.0,18.46650203138692,26.819087070819723,выше 15%,82972.1,21568.0,29284.4,5271395.0,1.6778269230769232,0.32645,0.4,439.750768060447,-3.642157608499985,3.718313962254788
IE,Ireland,Северная Европа,2024,125138.0,17780.0,11552.0,14.208314021320462,23.439722546308875,5-15%,88342.7,23288.0,30622.7,5351681.0,1.7484169811320756,0.2818,0.4,332.23205942207693,6.472778198936746,-4.258188010066458
IT,Italy,Южная Европа,2015,1593857.0,1576.0,,0.09887963600247701,,до 1%,26880.4,15395.0,19313.2,60295497.0,1.537684489795918,0.2439,0.9,2.613793862583138,,
IT,Italy,Южная Европа,2016,1848841.0,1497.0,,0.08096964530751968,,до 1%,28121.1,16237.0,19964.8,60163712.0,1.4432364000000002,0.23015,0.9,2.4882108337996165,4.61563071978095,-0.01790999069495733
IT,Italy,Южная Европа,2017,1993826.0,2109.0,,0.10577653215476175,,до 1%,28946.7,16522.0,20577.8,60066734.0,1.5276387999999999,0.2106,0.9,3.5110948432788107,2.9358737744967334,0.02480688684724207
IT,Italy,Южная Европа,2018,1944312.0,5198.0,,0.267343924226153,,до 1%,29555.4,16715.0,20980.8,59937769.0,1.6042421999999998,0.21139999999999998,0.9,8.672328127528404,2.102830374446829,0.16156739207139126
IT,Italy,Южная Европа,2019,1948479.0,10612.0,,0.5446299395579834,,до 1%,30348.1,17099.0,21406.4,59816673.0,1.5724161224489797,0.2321,0.9,17.740873017126848,2.6820817853928425,0.27728601533183045
IT,Italy,Южная Европа,2020,1437259.0,30930.0,,2.1520129635646743,,1-5%,28386.4,17764.0,19839.6,59641488.0,1.4319976,0.21894999999999998,1.0,51.85987311382976,-6.463996098602543,1.6073830240066909
IT,Italy,Южная Европа,2021,1518876.0,69178.0,69834.0,4.554552182008274,9.152294196497937,1-5%,31782.5,17304.0,21576.4,59236213.0,1.6250157142857145,0.23095,1.0,116.78329267942905,11.963827748499266,2.4025392184436
IT,Italy,Южная Европа,2022,1335690.0,48960.0,64632.0,3.665521191294387,8.504368528625655,1-5%,35348.2,18472.0,24554.1,59030133.0,1.813873137254902,0.3378,0.9,82.94069064692773,11.219067096672685,-0.8890309907138874
IT,Italy,Южная Европа,2023,1581156.0,65800.0,69008.0,4.16151221005391,8.52591395156455,1-5%,37697.0,19691.0,25657.3,58997201.0,1.8664192307692309,0.35645,0.9,111.53071482153874,6.644751359333734,0.49599101875952334
IT,Italy,Южная Европа,2024,1592098.0,66606.0,51784.0,4.183536440595994,7.436100039067947,1-5%,39068.5,20804.0,26638.5,58971230.0,1.8205828301886793,0.31925000000000003,0.9,112.94660124945672,3.6382205480542273,0.022024230542083245
LT,Lithuania,Северная Европа,2015,13757.0,26.0,,0.18899469361052554,,до 1%,20741.3,8251.0,14729.4,2926644.0,1.1600551020408163,0.12494999999999999,0.6,0.8883895683930126,,
LT,Lithuania,Северная Европа,2016,16402.0,62.0,,0.37800268259968295,,до 1%,21376.1,9364.0,15341.4,2895573.0,1.0636748,0.1201,0.5,2.141199686555994,3.0605603313196283,0.1890079889891574
LT,Lithuania,Северная Европа,2017,19083.0,43.0,,0.22533144683749934,,до 1%,23073.2,9819.0,16243.5,2859077.0,1.1314138,0.11115,0.5,1.503981879466695,7.93924055370252,-0.1526712357621836
LT,Lithuania,Северная Европа,2018,21678.0,141.0,,0.650429006365901,,до 1%,24746.4,10702.0,17087.4,2826200.0,1.2162214,0.1097,0.5,4.98903120798245,7.251703274795007,0.4250975595284016
LT,Lithuania,Северная Европа,2019,25609.0,175.0,,0.6833535085321567,,до 1%,26382.0,11509.0,17999.4,2812200.0,1.2013877551020407,0.12545,0.5,6.22288599672854,6.60944622248083,0.032924502166255754
LT,Lithuania,Северная Европа,2020,40878.0,480.0,,1.1742257448994569,,1-5%,26359.5,12546.0,17653.6,2809977.0,1.0973624,0.13735,0.5,17.0819903508107,-0.08528542187855592,0.49087223636730015
LT,Lithuania,Северная Европа,2021,28209.0,1277.0,400.0,4.526924031337517,5.944911198553653,1-5%,29277.0,13742.0,19590.7,2810761.0,1.282711224489796,0.14125,0.5,45.43253588618883,11.06811585955727,3.35269828643806
LT,Lithuania,Северная Европа,2022,24115.0,1507.0,740.0,6.24922247563757,9.317851959361393,5-15%,31269.3,14202.0,21102.0,2805998.0,1.7080682352941177,0.1963,0.6,53.706381829210144,6.805000512347581,1.722298444300053
LT,Lithuania,Северная Европа,2023,26866.0,2210.0,787.0,8.22601057098191,11.155363656666418,5-15%,32931.3,14312.0,21947.9,2857279.0,1.5201973076923074,0.25215,0.5,77.34631444811654,5.3151173835039645,1.9767880953443395
LT,Lithuania,Северная Европа,2024,27857.0,1877.0,1674.0,6.737983271709085,12.747244857665937,5-15%,34935.9,15110.0,23259.0,2885891.0,1.45379,0.22295,0.5,65.04057152539718,6.087217935520295,-1.488027299272824
LU,Luxembourg,Западная Европа,2015,46473.0,73.0,25.0,0.15708045531814172,0.21087513179695738,до 1%,77581.8,29285.0,32740.4,562958.0,1.1773473469387754,0.1767,0.8,12.967219579435765,,
LU,Luxembourg,Западная Европа,2016,50561.0,145.0,108.0,0.28678230256521825,0.5003856727517256,до 1%,78464.2,27834.0,33041.0,576249.0,1.0906532,0.1698,0.7,25.16273347112099,1.1373801587485577,0.12970184724707653
LU,Luxembourg,Западная Европа,2017,52775.0,386.0,687.0,0.7314069161534817,2.0331596399810516,до 1%,78896.1,29596.0,33906.5,590667.0,1.15788,0.16165000000000002,0.8,65.34985025403485,0.5504421124538528,0.4446246135882635
LU,Luxembourg,Западная Европа,2018,52811.0,430.0,713.0,0.8142243093294957,2.1643218268921247,до 1%,78985.2,27529.0,34603.1,602005.0,1.22162,0.1681,0.9,71.42797817293877,0.11293333891027046,0.082817393176014
LU,Luxembourg,Западная Европа,2019,55008.0,986.0,913.0,1.7924665503199535,3.4522251308900525,1-5%,78744.5,28943.0,34793.5,613894.0,1.2109795918367348,0.17985,0.9,160.61404737625713,-0.3047406349543924,0.9782422409904578
LU,Luxembourg,Западная Европа,2020,45189.0,2473.0,2685.0,5.4725707583703995,11.414282236827546,5-15%,77888.8,28675.0,32429.9,626108.0,1.07772,0.19855,1.0,394.9797798462885,-1.08667906964931,3.6801042080504462
LU,Luxembourg,Западная Европа,2021,44372.0,4649.0,4444.0,10.477328044712882,20.49265302442982,5-15%,87098.2,32132.0,35615.9,634730.0,1.3314489795918367,0.19885,0.9,732.4374143336537,11.82377954211644,5.004757286342483
LU,Luxembourg,Западная Европа,2022,42094.0,6391.0,3854.0,15.182686368603601,24.3383855181261,выше 15%,90395.4,33214.0,39260.1,645397.0,1.676313725490196,0.20295,1.0,990.2432146415307,3.785612102201874,4.705358323890719
LU,Luxembourg,Западная Европа,2023,49155.0,11048.0,4806.0,22.47584172515512,32.253077001322346,выше 15%,95129.1,34777.0,41830.6,660809.0,1.5698076923076925,0.20115,1.1,1671.890062030027,5.236660272535998,7.2931553565515195
LU,Luxembourg,Западная Европа,2024,46635.0,12777.0,3820.0,27.39787713091026,35.589149780208,выше 15%,97690.2,37781.0,43699.3,672050.0,1.5372641509433964,0.20265,1.1,1901.1978275425936,2.692236129638559,4.922035405755139
LV,Latvia,Северная Европа,2015,14291.0,17.0,0.0,0.11895598628507452,0.11895598628507452,до 1%,17353.1,8092.0,11643.3,1986096.0,1.1294914285714286,0.16425,0.7,0.8559505683511773,,
LV,Latvia,Северная Европа,2016,16768.0,19.0,0.0,0.11331106870229007,0.11331106870229007,до 1%,17925.2,9257.0,12193.4,1968957.0,1.070633,0.1626,0.6,0.9649779045454014,3.2968172833672593,-0.005644917582784445
LV,Latvia,Северная Европа,2017,17064.0,41.0,,0.24027191748710736,,до 1%,18999.8,9248.0,12881.1,1950116.0,1.1506856,0.15839999999999999,0.6,2.1024390343959025,5.994912190658952,0.12696084878481728
LV,Latvia,Северная Европа,2018,17185.0,78.0,0.0,0.4538842013383765,0.4538842013383765,до 1%,20230.2,10031.0,13535.4,1934379.0,1.2707891999999998,0.1521,0.6,4.032301839505082,6.475857640606741,0.21361228385126912
LV,Latvia,Северная Европа,2019,18537.0,116.0,0.0,0.6257754760748773,0.6257754760748773,до 1%,20948.7,11031.0,13933.3,1919968.0,1.258,0.16344999999999998,0.6,6.04176736278938,3.55162084408458,0.1718912747365008
LV,Latvia,Северная Европа,2020,13725.0,351.0,0.0,2.557377049180328,2.557377049180328,1-5%,20911.4,11339.0,13576.0,1907675.0,1.1444834000000002,0.1426,0.6,18.399360478068854,-0.17805400812460626,1.9316015731054508
LV,Latvia,Северная Европа,2021,14621.0,480.0,,3.282949182682443,,1-5%,23542.2,11975.0,15658.9,1893223.0,1.3378542857142857,0.16444999999999999,0.6,25.35359014759487,12.580697609916115,0.7255721335021148
LV,Latvia,Северная Европа,2022,16715.0,1069.0,301.0,6.395453185761292,8.196230930302123,5-15%,24939.3,12845.0,17327.4,1875757.0,1.7780054901960785,0.23755,0.5,56.990324439679554,5.9344496266279245,3.1125040030788496
LV,Latvia,Северная Европа,2023,18451.0,1629.0,352.0,8.828789767492276,10.736545444691345,5-15%,26755.5,13228.0,18304.1,1895239.0,1.6421236538461539,0.2914,0.5,85.9522202740657,7.28248186597058,2.433336581730984
LV,Latvia,Северная Европа,2024,17135.0,1260.0,765.0,7.353370294718412,11.817916545083163,5-15%,27536.5,14721.0,19157.8,1878575.0,1.6306892452830188,0.24769999999999998,0.5,67.07211583247941,2.9190259946553,-1.475419472773864
MT,Malta,Южная Европа,2015,7168.0,23.0,,0.3208705357142857,,до 1%,27577.1,16753.0,16230.4,438805.0,1.3581632653061224,0.12630000000000002,1.7,5.241508187007897,,
MT,Malta,Южная Европа,2016,7306.0,19.0,,0.26006022447303584,,до 1%,28475.6,17264.0,16494.2,449635.0,1.2872000000000001,0.12655,1.0,4.225649693640397,3.2581380928379033,-0.06081031124124986
MT,Malta,Южная Европа,2017,7776.0,24.0,,0.30864197530864196,,до 1%,31415.2,17899.0,17037.5,459375.0,1.31,0.1313,0.9,5.224489795918367,10.323224093609973,0.04858175083560612
MT,Malta,Южная Европа,2018,8175.0,285.0,,3.4862385321100917,,1-5%,32639.5,17932.0,18006.3,474837.0,1.33,0.1296,1.0,60.02059654155005,3.897158063612527,3.1775965568014497
MT,Malta,Южная Европа,2019,7698.0,281.0,0.0,3.650298778903611,3.650298778903611,1-5%,33381.9,18588.0,18707.2,492968.0,1.380408163265306,0.12969999999999998,1.2,57.00167150808977,2.2745446468236397,0.1640602467935195
MT,Malta,Южная Европа,2020,4602.0,178.0,215.0,3.867883528900478,8.539765319426337,1-5%,31931.9,18756.0,17380.8,514855.0,1.3708,0.12924999999999998,1.3,34.57284089695157,-4.343671270958216,0.21758474999686683
MT,Malta,Южная Европа,2021,5250.0,416.0,673.0,7.923809523809524,20.742857142857144,5-15%,36291.8,19012.0,18881.2,516125.0,1.34,0.13015,1.2,80.60062969241947,13.653744374747511,4.055925994909046
MT,Malta,Южная Европа,2022,6429.0,990.0,1216.0,15.398973401773215,34.313268004355265,выше 15%,37451.1,20698.0,20280.4,520174.0,1.34,0.1291,1.2,190.320931073064,3.1943855085721617,7.475163877963691
MT,Malta,Южная Европа,2023,7464.0,1516.0,978.0,20.310825294748124,33.41371918542337,выше 15%,41830.7,21060.0,23353.6,542051.0,1.34,0.127,1.1,279.67848043818753,11.69418254737511,4.911851892974909
MT,Malta,Южная Европа,2024,7683.0,2893.0,508.0,37.65456202004425,44.266562540674215,выше 15%,43805.0,22077.0,24452.5,563443.0,1.34,0.12875,1.2,513.4503401408838,4.719739330204864,17.34373672529613
NL,Netherlands,Западная Европа,2015,448906.0,3193.0,,0.7112847678578589,,до 1%,36639.1,19387.0,22810.0,16900726.0,1.5633469387755101,0.1916,1.3,18.89267952157795,,
NL,Netherlands,Западная Европа,2016,382512.0,3988.0,,1.0425816706403983,,1-5%,36929.7,21189.0,22703.8,16979120.0,1.477,0.16060000000000002,1.4,23.487671917036927,0.7931417529360774,0.3312969027825394
NL,Netherlands,Западная Европа,2017,414306.0,7958.0,,1.9208024986362737,,1-5%,38491.7,21195.0,23638.5,17081507.0,1.5521099999999999,0.1615,1.3,46.58839527449188,4.229657971767975,0.8782208279958754
NL,Netherlands,Западная Европа,2018,443529.0,23985.0,,5.407763641159879,,5-15%,39886.4,21528.0,24461.9,17181084.0,1.6245120000000002,0.178,1.4,139.60120327681304,3.6233785465438206,3.4869611425236053
NL,Netherlands,Западная Европа,2019,445218.0,61547.0,,13.824014303105445,,5-15%,40548.0,21968.0,24584.2,17282163.0,1.6481224489795918,0.2055,1.3,356.1301904165584,1.6587107384973265,8.416250661945565
NL,Netherlands,Западная Европа,2020,355432.0,72859.0,,20.498717054176325,,выше 15%,39986.8,22117.0,24051.6,17407585.0,1.565,0.1392,1.5,418.5474320533262,-1.3840386702180019,6.67470275107088
NL,Netherlands,Западная Европа,2021,322318.0,63658.0,30991.0,19.750060499258495,29.36509906365763,выше 15%,43741.8,24560.0,26278.2,17475415.0,1.8178571428571428,0.136,1.4,364.2717497696049,9.390598897636227,-0.7486565549178295
NL,Netherlands,Западная Европа,2022,312070.0,73250.0,34742.0,23.472297881885474,34.605056557823566,выше 15%,48540.1,25437.0,29426.6,17590672.0,2.0738768627450983,0.0877,1.4,416.41388117520466,10.969598873388819,3.722237382626979
NL,Netherlands,Западная Европа,2023,369635.0,113968.0,47096.0,30.832578083785357,43.57379577150432,выше 15%,50216.4,25116.0,31056.8,17811291.0,1.9220192307692308,0.3029,1.5,639.863780789388,3.4534333468616785,7.360280201899883
NL,Netherlands,Западная Европа,2024,381463.0,132167.0,52757.0,34.647396995252485,48.47757187459859,выше 15%,53149.4,27091.0,32491.2,17942942.0,1.9701509433962265,0.2353,1.6,736.596038709817,5.8407213579627415,3.8148189114671283
PL,Poland,Восточная Европа,2015,356337.0,112.0,188.0,0.03143092072953412,0.08418996623982354,до 1%,19407.7,9950.0,13384.2,38005614.0,1.1100208163265306,0.1431,0.6,0.29469330504698593,,
PL,Poland,Восточная Европа,2016,418058.0,157.0,443.0,0.03755459768740223,0.1435207554932569,до 1%,19706.9,10865.0,13575.4,37967209.0,0.9958760000000001,0.13419999999999999,0.4,0.4135147252988757,1.541656146787096,0.006123676957868106
PL,Poland,Восточная Европа,2017,490651.0,508.0,592.0,0.10353591452987969,0.22419194091115682,до 1%,20730.1,11079.0,14367.3,37972964.0,1.0789016000000002,0.14485,0.4,1.3377939104253227,5.192090080124201,0.06598131684247746
PL,Poland,Восточная Европа,2018,540396.0,694.0,706.0,0.12842434066869482,0.2590692751241682,до 1%,21945.0,11513.0,15060.5,37976687.0,1.1586754000000001,0.14029999999999998,0.5,1.8274369220253468,5.860560248141589,0.02488842613881513
PL,Poland,Восточная Европа,2019,561153.0,1464.0,1236.0,0.2608914146409268,0.48115219913285684,до 1%,23348.0,12335.0,15778.5,37972812.0,1.1627467346938773,0.13595000000000002,0.5,3.8553900090412054,6.393255866940084,0.13246707397223198
PL,Poland,Восточная Европа,2020,432394.0,3679.0,4499.0,0.8508443687932765,1.8913305920063646,до 1%,23916.5,13350.0,16012.3,37958138.0,1.0003166,0.14925,0.6,9.692256242916867,2.4348980640740203,0.5899529541523497
PL,Poland,Восточная Европа,2021,450831.0,7092.0,9138.0,1.5730950178670056,3.600018632259095,1-5%,26197.3,13870.0,17531.9,37073357.0,1.2004510204081633,0.15610000000000002,0.6,19.129640728245892,9.536512449564105,0.722250649073729
PL,Poland,Восточная Европа,2022,421565.0,11293.0,9664.0,2.678827701540688,4.971238124607119,1-5%,28144.8,14906.0,19189.4,36889761.0,1.4206556862745099,0.15339999999999998,0.6,30.612830481607077,7.433972203242312,1.1057326836736823
PL,Poland,Восточная Европа,2023,477258.0,17078.0,13251.0,3.5783580369527592,6.354843711367856,1-5%,29519.6,16551.0,20101.3,36753736.0,1.434791346153846,0.19655,0.7,46.466024569583894,4.884738921576992,0.8995303354120714
PL,Poland,Восточная Европа,2024,554248.0,16564.0,14990.0,2.988553860365757,5.693119325644838,1-5%,31463.0,18064.0,21610.1,36620970.0,1.4792328917924888,0.22835,0.7,45.23091551097636,6.583422539600803,-0.5898041765870023
PT,Portugal,Южная Европа,2015,178495.0,692.0,,0.3876859295778593,,до 1%,21240.3,10317.0,15936.2,10395121.0,1.4339591836734693,0.22820000000000001,0.6,6.656969168516653,,
PT,Portugal,Южная Европа,2016,207330.0,820.0,,0.39550475088023923,,до 1%,21877.6,10805.0,16332.4,10368554.0,1.37575,0.2324,0.6,7.908528035828333,3.0004284308601914,0.00781882130237993
PT,Portugal,Южная Европа,2017,224037.0,1912.0,2534.0,0.8534304601472078,1.9844936327481622,до 1%,22559.7,10826.0,16604.9,10344478.0,1.46152,0.2257,0.6,18.483291278689943,3.117800855669728,0.4579257092669686
PT,Portugal,Южная Европа,2018,228139.0,4458.0,3984.0,1.9540718596995692,3.7003756481793992,1-5%,23548.4,10801.0,17246.3,10335770.0,1.54272,0.22694999999999999,0.6,43.13176473547689,4.382593740164986,1.1006413995523614
PT,Portugal,Южная Европа,2019,223674.0,6880.0,5822.0,3.0759051119039316,5.678800397006357,1-5%,24464.9,11602.0,17927.9,10333496.0,1.4913265306122447,0.21655,0.6,66.5795970695687,3.8919841687758083,1.1218332522043624
PT,Portugal,Южная Европа,2020,145270.0,7908.0,11930.0,5.44365663936119,13.65595098781579,5-15%,22782.1,12333.0,16927.2,10375395.0,1.3887,0.21265,0.7,76.21878492336918,-6.878425826388024,2.367751527457258
PT,Portugal,Южная Европа,2021,146641.0,13546.0,15677.0,9.237525657899223,19.92826017280297,5-15%,24550.2,12404.0,18210.3,10394297.0,1.6216734693877553,0.21295,0.8,130.32146377960913,7.760917562472303,3.7938690185380333
PT,Portugal,Южная Европа,2022,158258.0,18426.0,16167.0,11.643013307384145,21.858610623159652,5-15%,27841.5,12266.0,20584.0,10421117.0,1.8472941176470588,0.22105000000000002,0.7,176.81405937578475,13.406408094435074,2.4054876494849218
PT,Portugal,Южная Европа,2023,200237.0,36456.0,27262.0,18.206425385917687,31.821291769253435,выше 15%,31107.5,13421.0,22201.7,10516621.0,1.7190961538461538,0.2185,0.7,346.6512675506705,11.730689797604299,6.563412078533542
PT,Portugal,Южная Европа,2024,210411.0,41772.0,28410.0,19.85257424754409,33.35472004790624,выше 15%,32937.1,14446.0,23356.1,10639726.0,1.7157358490566037,0.2526,0.7,392.60409525583646,5.8815398215864345,1.6461488616264042
RO,Romania,Восточная Европа,2015,81175.0,28.0,,0.03449337850323375,,до 1%,15543.5,4357.0,10554.7,19870647.0,1.2013218367346938,0.1311,1.0,0.14091136539238003,,
RO,Romania,Восточная Европа,2016,95181.0,69.0,,0.07249345982916759,,до 1%,16602.2,4724.0,11483.2,19760585.0,1.0875306,0.12465000000000001,0.6,0.34917994583662376,6.811207257052798,0.03800008132593384
RO,Romania,Восточная Европа,2017,106873.0,232.0,,0.21708008570920626,,до 1%,18502.8,5314.0,12952.5,19643949.0,1.0488832,0.12434999999999999,0.5,1.1810252612649321,11.447880401392574,0.14458662588003868
RO,Romania,Восточная Европа,2018,130921.0,604.0,,0.46134691913443987,,до 1%,19915.4,6278.0,14157.9,19533481.0,1.1872156,0.1325,0.7,3.0921267950141607,7.634520180729409,0.24426683342523361
RO,Romania,Восточная Европа,2019,161564.0,1506.0,,0.9321383476517046,,до 1%,21713.9,7338.0,15281.6,19414458.0,1.1576457142857144,0.13895000000000002,0.7,7.7571055550456265,9.030699860409541,0.4707914285172647
RO,Romania,Восточная Европа,2020,126329.0,2844.0,1036.0,2.251264555248597,3.071345455121152,1-5%,21808.9,7724.0,15181.0,19328838.0,0.952622,0.1454,0.7,14.713766031874238,0.4375077715196296,1.3191262075968924
RO,Romania,Восточная Европа,2021,121210.0,6344.0,2630.0,5.2338915931028795,7.403679564392377,5-15%,23919.2,8698.0,16617.0,19201662.0,1.1607430612244898,0.15689999999999998,0.7,33.0388067449578,9.676324803176684,2.9826270378542827
RO,Romania,Восточная Европа,2022,129324.0,11638.0,3309.0,8.999103028053572,11.557792830410442,5-15%,25908.1,10033.0,18368.7,19043098.0,1.5354631372549017,0.28865,0.6,61.11400571482644,8.315077427338702,3.765211434950692
RO,Romania,Восточная Европа,2023,144609.0,15367.0,2921.0,10.626586173751289,12.646515777026327,5-15%,28715.8,11084.0,19918.5,19055228.0,1.3713882692307693,0.1901,0.7,80.64453492763246,10.837151315611715,1.6274831456977168
RO,Romania,Восточная Европа,2024,151105.0,9795.0,6801.0,6.482247443830449,10.983091227954072,5-15%,30769.5,13023.0,21712.3,19067576.0,1.438940350289594,0.1873,0.9,51.36992767198096,7.151811894497118,-4.14433872992084
SE,Sweden,Северная Европа,2015,361908.0,2916.0,5752.0,0.8057296329453895,2.3950838334604376,до 1%,35062.0,20154.0,23147.4,9747355.0,1.4094679591836734,0.18730000000000002,0.4,29.915807929433164,,
SE,Sweden,Северная Европа,2016,387997.0,2993.0,10290.0,0.7713977169926571,3.4234800784542148,до 1%,34881.8,20955.0,23161.3,9851017.0,1.3844370000000001,0.19385000000000002,0.5,30.382649831991966,-0.5139467229479111,-0.03433191595273233
